timestamp,participant_ID,experimenter_ID_code,experimenter_ASGS_total_score,laboratory_ID_code,sitePI_ASGS_total_score,session_type,consent_screen_answer,refused_to_answer_sexual_orientation_question,age,sex,final_consent,ESP_Q_item_1,ESP_Q_item_2,ESP_Q_item_3,SS_Q_item_1,SS_Q_item_2,trial_number,guessed_side,target_side,reward_type,sides_match,trial_type,available_trial_type,in_lab
baf7bdff4dc798e380a96a05ad5993970095b57eb6133278ec103206239e8eec Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:104.0) Gecko/20100101 Firefox/104.0,6c439aa9-00ec-4fd6-9001-9f17f933ab7e,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,5,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,5,online,yes,no,30-44,Female,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
7a00d8c0d04be4a6c7dae30195823f1770d65b35ac35c1e982a518bf9a6c98bb Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:104.0) Gecko/20100101 Firefox/104.0,3e86c389-adbe-408d-8dd8-9f8c889a4db5,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,5,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,5,online,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
49db71533253dcf9d13309d159814c704275c9b1daf7efa3949f4ea6c5414978 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:104.0) Gecko/20100101 Firefox/104.0,3e86c389-adbe-408d-8dd8-9f8c889a4db5,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,5,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,5,online,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
7deb531a3b8dc7c1e8564d159d7abb1f0578204f3e4ea9c8ddb281f7f07ab37b Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:104.0) Gecko/20100101 Firefox/104.0,3e86c389-adbe-408d-8dd8-9f8c889a4db5,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,5,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,5,online,yes,no,60+,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
a753ca4166900180875ef9daa59572e38ce8c0078b92274922b7b184cde67c12 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:104.0) Gecko/20100101 Firefox/104.0,23b1451f-f667-49e0-90f7-2ec9aa41191e,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,5,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,5,online,yes,no,45-59,Female,yes,Don’t know,Probably no,Occasionally,between true and untrue,untrue,1,left,left,erotic,true,t,1,0
d2480451c8590fe75477a01cdf2210145b0409810d6d4d78325580552dfd2ea3 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:104.0) Gecko/20100101 Firefox/104.0,23b1451f-f667-49e0-90f7-2ec9aa41191e,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,5,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,5,online,yes,no,45-59,Female,yes,Don’t know,Probably no,Occasionally,between true and untrue,untrue,2,left,right,neutral,false,t,1,0
6dc3aaa27bea9a5c65a6bf677bbe827d5f4ab7854a29a8240011b74dec1eb3aa Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:104.0) Gecko/20100101 Firefox/104.0,51bb4d8f-24d4-4a36-92df-981d290915d3,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,5,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,5,online,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
23b1106c42ccf536464be98e8c508f75725975c5b2ee03d7466708abd8530089 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:104.0) Gecko/20100101 Firefox/104.0,23b1451f-f667-49e0-90f7-2ec9aa41191e,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,5,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,5,online,yes,no,45-59,Female,yes,Don’t know,Probably no,Occasionally,between true and untrue,untrue,3,right,left,erotic,false,t,1,0
32e682cbd9ce694c8ac220c7337e1ad3630c793c90a52a26096da1dff9819093 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:104.0) Gecko/20100101 Firefox/104.0,23b1451f-f667-49e0-90f7-2ec9aa41191e,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,5,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,5,online,yes,no,45-59,Female,yes,Don’t know,Probably no,Occasionally,between true and untrue,untrue,4,right,right,erotic,true,t,1,0
6b4a798aafe559cfb305ff0b93c6f181f4cdbefb3e24a68997ba928e3c3d9869 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:104.0) Gecko/20100101 Firefox/104.0,51bb4d8f-24d4-4a36-92df-981d290915d3,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,5,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,5,online,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
